customer_id,first_name,last_name,customer_type,b2b_flag,account_type,loyalty_id,tax_id,payment_terms,credit_limit,parent_customer_id,is_active_flag,date_opened,manor_or_quarter,holdfast_name,town_or_keep,realm,status
8897,Oberyn,Clegane,Consumer,False,Loyalty,,,Prepaid,,,True,2024-10-19,Market Quarter,West Market,Lannisport,The Vale,Active
8898,Brienne,Rivers,Consumer,False,Standard,LP-293043,,Prepaid,,,True,2025-04-28,Oldtown Harbor,Garden Terrace,Highgarden,Crownlands,Active
8899,Robb,Royce,Consumer,False,Loyalty,LP-552205,,Prepaid,,,True,2024-10-11,Oldtown Harbor,North Gate,King's Landing,The Vale,Active
8900,Bran,Tully,Consumer,False,Standard,,,Prepaid,,,True,2024-05-09,Oldtown Harbor,Garden Terrace,King's Landing,Crownlands,Active
8901,Davos,Septa,Consumer,False,Loyalty,,,Prepaid,,,True,2024-05-31,Market Quarter,Harbor Ward,Highgarden,The Stormlands,Active
8902,Jon,Tarly,Consumer,False,Loyalty,LP-780664,,Prepaid,,,True,2025-02-10,Citadel Ward,East Rampart,King's Landing,Dorne,Active
8903,Tyrion,Bolton,Consumer,False,Loyalty,LP-122620,,Prepaid,,,True,2025-07-06,Citadel Ward,East Rampart,White Harbor,The Stormlands,Active
8904,Ellaria,Tarly,Consumer,False,Loyalty,LP-702846,,Prepaid,,,True,2025-06-23,Market Quarter,South Keep,White Harbor,The North,Active
8905,Bran,Lannister,Consumer,False,Standard,LP-833354,,Prepaid,,,True,2025-02-08,Citadel Ward,West Market,Oldtown,The North,Active
8906,Samwell,Lannister,Consumer,False,Loyalty,LP-752588,,Prepaid,,,True,2024-08-24,Oldtown Harbor,West Market,Highgarden,The Westerlands,Active
8907,Tyrion,Martell,Consumer,False,Standard,LP-171027,,Prepaid,,,True,2025-02-20,Oldtown Harbor,Garden Terrace,White Harbor,The Riverlands,Active
8908,Brienne,Bolton,Consumer,False,Standard,,,Prepaid,,,True,2025-03-13,Market Quarter,West Market,Lannisport,The Reach,Active
8909,Margaery,Snow,Consumer,False,Standard,LP-209782,,Prepaid,,,True,2024-04-28,King's Road District,North Gate,Oldtown,The Reach,Active
8910,Lyanna,Payne,Consumer,False,Standard,LP-763266,,Prepaid,,,True,2024-12-28,Citadel Ward,Harbor Ward,Oldtown,The Stormlands,Active
8911,Grey,Karstark,Consumer,False,Standard,LP-671149,,Prepaid,,,True,2025-02-21,Market Quarter,South Keep,Highgarden,The Reach,Active
8912,Lyanna,Septa,Consumer,False,Loyalty,LP-154226,,Prepaid,,,True,2025-05-14,Market Quarter,Garden Terrace,Gulltown,The Stormlands,Active
8913,Yara,Stark,Consumer,False,Loyalty,LP-236021,,Prepaid,,,True,2025-05-19,Garden Terrace,North Gate,Oldtown,The Reach,Active
8914,Jaime,Tarly,Consumer,False,Standard,,,Prepaid,,,True,2025-01-28,King's Road District,Harbor Ward,White Harbor,Crownlands,Active
8915,Sandor,Sand,Consumer,False,Standard,,,Prepaid,,,True,2025-01-11,Garden Terrace,Harbor Ward,Oldtown,The Stormlands,Active
8916,Lyanna,Frey,Consumer,False,Standard,,,Prepaid,,,True,2025-10-06,Market Quarter,South Keep,King's Landing,The Stormlands,Active
8917,Catelyn,Seaworth,Consumer,False,Loyalty,LP-344242,,Prepaid,,,True,2025-04-22,King's Road District,South Keep,Lannisport,The Riverlands,Active
8918,Gendry,Seaworth,Consumer,False,Loyalty,LP-857887,,Prepaid,,,True,2025-05-10,Harbor Ward,North Gate,White Harbor,The Stormlands,Active
8919,Gendry,Hill,Consumer,False,Standard,,,Prepaid,,,True,2025-06-24,King's Road District,South Keep,Lannisport,The Stormlands,Active
8920,Sandor,Hightower,Consumer,False,Loyalty,LP-293445,,Prepaid,,,True,2025-09-30,Market Quarter,West Market,Gulltown,The Reach,Active
8921,Sansa,Seaworth,Consumer,False,Standard,,,Prepaid,,,True,2025-08-28,Market Quarter,East Rampart,Oldtown,The Westerlands,Active
8922,Ellaria,Tyrell,Consumer,False,Standard,,,Prepaid,,,True,2024-05-29,Garden Terrace,North Gate,Highgarden,The Reach,Active
8923,Jaime,,Consumer,False,Loyalty,LP-610614,,Prepaid,,,True,2024-10-02,Citadel Ward,East Rampart,Highgarden,Iron Islands,Active
8924,Missandei,Rivers,Consumer,False,Loyalty,LP-846265,,Prepaid,,,True,2025-01-02,Citadel Ward,Harbor Ward,Oldtown,Dorne,Active
8925,Samwell,Karstark,Consumer,False,Loyalty,,,Prepaid,,,True,2025-08-01,Market Quarter,South Keep,Lannisport,The Vale,Active
8926,Cersei,Mormont,Consumer,False,Standard,,,Prepaid,,,True,2025-10-05,Citadel Ward,South Keep,Oldtown,The North,Active
8927,Robb,Stark,Consumer,False,Loyalty,LP-944024,,Prepaid,,,True,2024-11-04,Oldtown Harbor,East Rampart,White Harbor,Dorne,Active
8928,Jaime,Payne,Consumer,False,Loyalty,LP-812682,,Prepaid,,,True,2024-05-06,King's Road District,West Market,Oldtown,The Westerlands,Active
8929,Sandor,Greyjoy,Consumer,False,Standard,LP-387395,,Prepaid,,,True,2024-06-29,Market Quarter,East Rampart,Oldtown,The Stormlands,Active
8930,Sandor,Hill,Consumer,False,Standard,LP-551548,,Prepaid,,,True,2024-12-09,Market Quarter,West Market,Lannisport,Iron Islands,Active
8931,Gilly,Sand,Consumer,False,Loyalty,LP-423191,,Prepaid,,,True,2025-02-28,Oldtown Harbor,South Keep,Highgarden,Iron Islands,Active
8932,Olenna,Septa,Consumer,False,Standard,,,Prepaid,,,True,2025-07-08,Citadel Ward,North Gate,Oldtown,The Riverlands,Active
8933,Oberyn,Tyrell,Consumer,False,Loyalty,,,Prepaid,,,True,2025-07-24,Garden Terrace,Garden Terrace,Gulltown,The Westerlands,Active
8934,BRAN ,hill,Consumer,False,Loyalty,,,Prepaid,,,True,2025-09-17,Garden Terrace,East Rampart,Gulltown,The Stormlands,Active
8935,Jon,Frey,Consumer,False,Standard,LP-712970,,Prepaid,,,True,2024-04-30,Citadel Ward,Garden Terrace,Highgarden,Crownlands,Active
8936,Oberyn,Tully,Consumer,False,Standard,LP-974867,,Prepaid,,,True,2024-09-20,Market Quarter,West Market,Highgarden,The Riverlands,Active
8937,Gendry,Frey,Consumer,False,Loyalty,,,Prepaid,,,True,2024-05-27,Citadel Ward,Garden Terrace,Oldtown,The Riverlands,Active
8938,Grey,Rivers,Consumer,False,Loyalty,LP-340152,,Prepaid,,,True,2025-04-19,King's Road District,South Keep,Gulltown,The Riverlands,Active
8939,Grey,Tully,Consumer,False,Standard,,,Prepaid,,,True,2025-05-04,Market Quarter,West Market,White Harbor,Iron Islands,Active
8940,Lyanna,Frey,Consumer,False,Loyalty,,,Prepaid,,,True,2025-08-30,Harbor Ward,East Rampart,Lannisport,The North,Active
8941,Jaime,Hill,Consumer,False,Standard,,,Prepaid,,,True,2024-10-26,Oldtown Harbor,West Market,White Harbor,The Stormlands,Active
8942,Davos,Clegane,Consumer,False,Loyalty,LP-862269,,Prepaid,,,True,2025-10-01,Market Quarter,West Market,White Harbor,Dorne,Active
8943,Gendry,Frey,Consumer,False,Loyalty,,,Prepaid,,,True,2024-12-24,Citadel Ward,North Gate,King's Landing,Iron Islands,Active
8944,Missandei,Sand,Consumer,False,Loyalty,LP-698765,,Prepaid,,,True,2025-06-24,Oldtown Harbor,North Gate,King's Landing,The Westerlands,Active
8945,Gendry,Bolton,Consumer,False,Loyalty,LP-274444,,Prepaid,,,True,2024-11-29,King's Road District,South Keep,Lannisport,The Vale,Active
8946,Gilly,Flowers,Consumer,False,Standard,,,Prepaid,,,True,2025-08-11,Oldtown Harbor,Harbor Ward,Oldtown,Iron Islands,Active
8947,Jaime,Frey,Consumer,False,Loyalty,LP-313836,,Prepaid,,,True,2025-05-26,Oldtown Harbor,East Rampart,White Harbor,Iron Islands,Active
8948,Jorah,Baratheon,Consumer,False,Standard,LP-513168,,Prepaid,,,True,2025-06-19,Citadel Ward,East Rampart,Lannisport,The Stormlands,Active
8949,Sansa,Dayne,Consumer,False,Loyalty,,,Prepaid,,,True,2024-09-24,Harbor Ward,North Gate,White Harbor,Iron Islands,Active
8950,Margaery,Arryn,Consumer,False,Standard,,,Prepaid,,,True,2024-07-26,Citadel Ward,Harbor Ward,Gulltown,The Westerlands,Active
8951,Stannis,Targaryen,Consumer,False,Loyalty,,,Prepaid,,,True,2024-07-06,Harbor Ward,Harbor Ward,Lannisport,The Vale,Active
8952,Gilly,Snow,Consumer,False,Standard,LP-838643,,Prepaid,,,True,2024-09-23,Market Quarter,West Market,King's Landing,The Vale,Active
8953,Missandei,Manderly,Consumer,False,Standard,,,Prepaid,,,True,2025-03-08,Oldtown Harbor,West Market,Gulltown,The North,Active
8954,Olenna,Baratheon,Consumer,False,Standard,LP-749335,,Prepaid,,,True,2024-05-20,Market Quarter,Garden Terrace,Highgarden,The Stormlands,Active
8955,Jaime,Tyrell,Consumer,False,Loyalty,LP-251652,,Prepaid,,,True,2025-03-07,Garden Terrace,West Market,Highgarden,The North,Active
8956,Margaery,Waters,Consumer,False,Standard,,,Prepaid,,,True,2024-10-10,Citadel Ward,South Keep,Oldtown,The Westerlands,Active
8957,Robb,Karstark,Consumer,False,Loyalty,LP-117477,,Prepaid,,,True,2024-11-09,Harbor Ward,West Market,Highgarden,Crownlands,Active
8958,Eddard,Septa,Consumer,False,Standard,LP-427988,,Prepaid,,,True,2025-05-30,Oldtown Harbor,East Rampart,White Harbor,Dorne,Active
8959,Bran,Martell,Consumer,False,Standard,LP-902063,,Prepaid,,,True,2025-05-19,Harbor Ward,East Rampart,Oldtown,The Reach,Active
8960,Robb,Frey,Consumer,False,Loyalty,,,Prepaid,,,True,2025-03-14,Market Quarter,Garden Terrace,Gulltown,The North,Active
8961,Oberyn,Sand,Consumer,False,Loyalty,LP-813264,,Prepaid,,,True,2024-07-01,Harbor Ward,East Rampart,Lannisport,Dorne,Active
8962,Podrick,Lannister,Consumer,False,Loyalty,LP-175459,,Prepaid,,,True,2025-02-17,Garden Terrace,East Rampart,Gulltown,Dorne,Active
8963,Yara,Storm,Consumer,False,Standard,,,Prepaid,,,True,2025-04-16,Harbor Ward,South Keep,Gulltown,The Reach,Active
8964,Grey,Storm,Consumer,False,Loyalty,,,Prepaid,,,True,2024-06-03,King's Road District,South Keep,Gulltown,The Reach,Active
8965,Sansa,,Consumer,False,Loyalty,LP-906784,,Prepaid,,,True,2025-03-08,King's Road District,Garden Terrace,Oldtown,The Vale,Active
8966,Arya,Greyjoy,Consumer,False,Loyalty,LP-821443,,Prepaid,,,True,2024-10-31,Market Quarter,Garden Terrace,White Harbor,Crownlands,Active
8967,Missandei,Targaryen,Consumer,False,Loyalty,,,Prepaid,,,True,2025-07-24,Harbor Ward,West Market,Highgarden,The Vale,Active
8968,Daenerys,Arryn,Consumer,False,Standard,LP-544244,,Prepaid,,,True,2025-02-16,Market Quarter,Garden Terrace,White Harbor,The Vale,Active
8969,Davos,Hill,Consumer,False,Standard,,,Prepaid,,,True,2025-07-19,Market Quarter,North Gate,Gulltown,The Reach,Active
8970,Jon,,Consumer,False,Loyalty,LP-852601,,Prepaid,,,True,2025-07-02,King's Road District,Harbor Ward,King's Landing,Dorne,Active
8971,Podrick,Greyjoy,Consumer,False,Loyalty,,,Prepaid,,,True,2024-07-03,Oldtown Harbor,North Gate,Highgarden,The Westerlands,Active
8972,Stannis,Manderly,Consumer,False,Standard,LP-546849,,Prepaid,,,True,2025-06-19,Harbor Ward,South Keep,Lannisport,The Westerlands,Active
8973,Podrick,Frey,Consumer,False,Standard,,,Prepaid,,,True,2025-07-02,Market Quarter,East Rampart,King's Landing,Dorne,Active
8974,Bran,Martell,Consumer,False,Standard,LP-743559,,Prepaid,,,True,2025-02-22,Citadel Ward,East Rampart,Gulltown,The Vale,Active
8975,Gendry,Manderly,Consumer,False,Loyalty,LP-820428,,Prepaid,,,True,2025-02-18,Market Quarter,Harbor Ward,King's Landing,Crownlands,Active
8976,Stannis,Mormont,Consumer,False,Standard,,,Prepaid,,,True,2025-01-12,King's Road District,West Market,Oldtown,Dorne,Active
8977,Sansa,Rivers,Consumer,False,Standard,,,Prepaid,,,True,2025-02-03,Market Quarter,South Keep,White Harbor,Crownlands,Active
8978,Cersei,Pyke,Consumer,False,Loyalty,LP-481307,,Prepaid,,,True,2024-06-04,Harbor Ward,West Market,Gulltown,Dorne,Active
8979,Jon,Tarly,Consumer,False,Standard,LP-715485,,Prepaid,,,True,2025-09-28,Citadel Ward,Harbor Ward,Gulltown,The Stormlands,Active
8980,Ned,Mormont,Consumer,False,Loyalty,LP-960741,,Prepaid,,,True,2025-06-14,Oldtown Harbor,East Rampart,Oldtown,Dorne,Active
8981,Ned,Martell,Consumer,False,Loyalty,,,Prepaid,,,True,2025-08-09,Oldtown Harbor,West Market,Highgarden,The Riverlands,Active
8982,Gilly,Royce,Consumer,False,Standard,,,Prepaid,,,True,2024-07-11,Oldtown Harbor,North Gate,Highgarden,Iron Islands,Active
8983,Gendry,Clegane,Consumer,False,Loyalty,LP-198964,,Prepaid,,,True,2025-02-24,Citadel Ward,West Market,Highgarden,The Vale,Active
8984,Catelyn,Lannister,Consumer,False,Standard,LP-667507,,Prepaid,,,True,2024-09-30,Citadel Ward,North Gate,Lannisport,The Riverlands,Active
8985,Catelyn,Hightower,Consumer,False,Loyalty,,,Prepaid,,,True,2025-03-29,Oldtown Harbor,South Keep,Gulltown,Dorne,Active
8986,Ned,Tyrell,Consumer,False,Standard,LP-495349,,Prepaid,,,True,2024-04-30,Harbor Ward,Garden Terrace,Highgarden,The Vale,Active
8987,Robb,Frey,Consumer,False,Loyalty,LP-325666,,Prepaid,,,True,2025-06-08,Garden Terrace,Harbor Ward,King's Landing,The Stormlands,Active
8988,Missandei,Karstark,Consumer,False,Loyalty,LP-982740,,Prepaid,,,True,2025-07-15,Harbor Ward,Garden Terrace,Lannisport,Dorne,Active
8989,Grey,Tully,Consumer,False,Standard,LP-151624,,Prepaid,,,True,2025-08-11,Garden Terrace,North Gate,King's Landing,Dorne,Active
8990,Yara,Dayne,Consumer,False,Loyalty,,,Prepaid,,,True,2025-07-05,Market Quarter,East Rampart,Oldtown,Iron Islands,Active
8991,Brienne,Manderly,Consumer,False,Standard,LP-983892,,Prepaid,,,True,2025-08-03,King's Road District,South Keep,Lannisport,The Stormlands,Active
8992,Jorah,Mormont,Consumer,False,Loyalty,,,Prepaid,,,True,2025-09-18,Oldtown Harbor,North Gate,White Harbor,The Westerlands,Active
8993,Podrick,Royce,Consumer,False,Loyalty,LP-846651,,Prepaid,,,True,2025-06-16,Oldtown Harbor,West Market,White Harbor,The North,Active
8994,Sansa,Clegane,Consumer,False,Standard,,,Prepaid,,,True,2025-06-11,King's Road District,South Keep,Gulltown,The Riverlands,Active
8995,Olenna,Arryn,Consumer,False,Standard,,,Prepaid,,,True,2024-10-18,Garden Terrace,North Gate,King's Landing,Iron Islands,Active
8996,Arya,Tully,Consumer,False,Loyalty,LP-980067,,Prepaid,,,True,2024-06-28,Citadel Ward,South Keep,Lannisport,The Vale,Active
8997,Arya,Flowers,Consumer,False,Standard,,,Prepaid,,,True,2025-04-06,King's Road District,South Keep,King's Landing,The Vale,Active
8998,Yara,Hightower,Consumer,False,Loyalty,LP-421436,,Prepaid,,,True,2025-07-17,King's Road District,South Keep,Highgarden,The Stormlands,Active
8999,Samwell,Septa,Consumer,False,Standard,LP-766539,,Prepaid,,,True,2025-06-03,Market Quarter,South Keep,Highgarden,The Reach,Active
9000,Margaery,Tyrell,Consumer,False,Standard,LP-934072,,Prepaid,,,True,2024-12-30,Harbor Ward,North Gate,Oldtown,The Riverlands,Active
9001,Cersei,Rivers,Consumer,False,Loyalty,LP-866911,,Prepaid,,,True,2025-03-31,Garden Terrace,West Market,White Harbor,The Stormlands,Active
9002,Eddard,Seaworth,Consumer,False,Loyalty,,,Prepaid,,,True,2025-02-03,Harbor Ward,Garden Terrace,King's Landing,The Vale,Active
9003,Podrick,Tyrell,Consumer,False,Standard,,,Prepaid,,,True,2024-08-09,Oldtown Harbor,West Market,White Harbor,Dorne,Active
9004,Daenerys,Mormont,Consumer,False,Standard,,,Prepaid,,,True,2025-03-31,King's Road District,East Rampart,Highgarden,The Vale,Active
9005,Gendry,Flowers,Consumer,False,Loyalty,LP-804239,,Prepaid,,,True,2024-05-18,Market Quarter,North Gate,White Harbor,The Reach,Active
9006,Eddard,Hill,Consumer,False,Loyalty,LP-622085,,Prepaid,,,True,2024-07-24,Harbor Ward,Harbor Ward,Oldtown,The Vale,Active
9007,Oberyn,Septa,Consumer,False,Standard,LP-831261,,Prepaid,,,True,2024-07-22,Garden Terrace,Harbor Ward,White Harbor,Crownlands,Active
9008,Sansa,Tarly,Consumer,False,Standard,LP-229821,,Prepaid,,,True,2025-08-21,Citadel Ward,Harbor Ward,White Harbor,The Stormlands,Active
9009,Arya,Arryn,Consumer,False,Standard,,,Prepaid,,,True,2025-09-21,Oldtown Harbor,West Market,Gulltown,The Stormlands,Active
9010,Davos,Tarly,Consumer,False,Loyalty,LP-793639,,Prepaid,,,True,2024-10-06,Harbor Ward,South Keep,White Harbor,Dorne,Active
9011,Gendry,Tyrell,Consumer,False,Standard,LP-704053,,Prepaid,,,True,2025-09-12,Market Quarter,North Gate,Oldtown,The North,Active
9012,Olenna,Dayne,Consumer,False,Standard,LP-114863,,Prepaid,,,True,2024-08-14,Citadel Ward,South Keep,Oldtown,The Vale,Active
9013,Gendry,Mormont,Consumer,False,Loyalty,LP-721435,,Prepaid,,,True,2024-12-20,Citadel Ward,Harbor Ward,Lannisport,Crownlands,Active
9014,Theon,Snow,Consumer,False,Standard,LP-569208,,Prepaid,,,True,2024-06-06,Harbor Ward,West Market,Gulltown,The Reach,Active
9015,Jorah,Royce,Consumer,False,Standard,LP-590933,,Prepaid,,,True,2025-05-07,Harbor Ward,Harbor Ward,Gulltown,The North,Active
9016,Jorah,Stark,Consumer,False,Standard,,,Prepaid,,,True,2024-08-15,Market Quarter,South Keep,Lannisport,The Vale,Active
9017,Ellaria,Bolton,Consumer,False,Standard,LP-242033,,Prepaid,,,True,2024-09-20,Citadel Ward,South Keep,King's Landing,Crownlands,Active
9018,Gilly,Royce,Consumer,False,Standard,,,Prepaid,,,True,2025-05-20,Citadel Ward,Harbor Ward,White Harbor,Crownlands,Active
9019,Eddard,Waters,Consumer,False,Standard,LP-890217,,Prepaid,,,True,2024-10-17,King's Road District,Harbor Ward,Gulltown,The Stormlands,Active
9020,Oberyn,Karstark,Consumer,False,Loyalty,LP-673351,,Prepaid,,,True,2025-04-08,Citadel Ward,East Rampart,King's Landing,Iron Islands,Active
9021,Lyanna,Waters,Consumer,False,Standard,LP-461702,,Prepaid,,,True,2025-05-27,Citadel Ward,South Keep,Highgarden,The Riverlands,Active
9022,Olenna,Frey,Consumer,False,Loyalty,LP-198030,,Prepaid,,,True,2025-07-08,Citadel Ward,West Market,White Harbor,The Westerlands,Active
9023,Eddard,Mormont,Consumer,False,Loyalty,LP-524372,,Prepaid,,,True,2025-05-10,Market Quarter,Harbor Ward,King's Landing,The Riverlands,Active
9024,Jorah,Pyke,Consumer,False,Standard,,,Prepaid,,,True,2025-01-29,Citadel Ward,Harbor Ward,White Harbor,Crownlands,Active
9025,Samwell,Tully,Consumer,False,Standard,,,Prepaid,,,True,2024-12-10,Citadel Ward,North Gate,Lannisport,The Stormlands,Active
9026,Samwell,Bolton,Consumer,False,Standard,,,Prepaid,,,True,2024-11-25,King's Road District,South Keep,White Harbor,The North,Active
9027,Yara,Payne,Consumer,False,Standard,LP-926001,,Prepaid,,,True,2024-05-08,Oldtown Harbor,West Market,Lannisport,Iron Islands,Active
9028,Arya,Mormont,Consumer,False,Standard,LP-454039,,Prepaid,,,True,2025-08-12,Garden Terrace,South Keep,White Harbor,The Stormlands,Active
9029,Eddard,Manderly,Consumer,False,Standard,,,Prepaid,,,True,2025-05-09,Citadel Ward,Harbor Ward,Highgarden,The Reach,Active
9030,Gilly,Bolton,Consumer,False,Loyalty,,,Prepaid,,,True,2024-05-22,King's Road District,North Gate,White Harbor,The Vale,Active
9031,Oberyn,Karstark,Consumer,False,Loyalty,LP-511279,,Prepaid,,,True,2025-09-03,King's Road District,Garden Terrace,Oldtown,Dorne,Active
9032,Lyanna,Baratheon,Consumer,False,Loyalty,LP-513936,,Prepaid,,,True,2024-08-12,Harbor Ward,West Market,Gulltown,The Stormlands,Active
9033,Stannis,Baratheon,Consumer,False,Loyalty,,,Prepaid,,,True,2024-08-09,King's Road District,East Rampart,White Harbor,Crownlands,Active
9034,Cersei,Stark,Consumer,False,Loyalty,,,Prepaid,,,True,2024-11-25,Garden Terrace,Garden Terrace,Gulltown,The Westerlands,Active
9035,Jaime,Rivers,Consumer,False,Loyalty,,,Prepaid,,,True,2025-10-02,King's Road District,West Market,King's Landing,The Riverlands,Active
9036,Cersei,Waters,Consumer,False,Loyalty,LP-875855,,Prepaid,,,True,2025-06-03,Harbor Ward,Harbor Ward,White Harbor,Iron Islands,Active
9037,Gilly,Greyjoy,Consumer,False,Standard,LP-376751,,Prepaid,,,True,2024-05-17,Harbor Ward,Harbor Ward,Oldtown,Dorne,Active
9038,Robb,Clegane,Consumer,False,Loyalty,LP-669276,,Prepaid,,,True,2024-05-20,Garden Terrace,North Gate,Highgarden,The North,Active
9039,Cersei,Baratheon,Consumer,False,Standard,LP-510076,,Prepaid,,,True,2025-06-15,Citadel Ward,East Rampart,Lannisport,The North,Active
9040,Oberyn,Frey,Consumer,False,Standard,LP-580165,,Prepaid,,,True,2025-08-26,Oldtown Harbor,East Rampart,White Harbor,Crownlands,Active
9041,Ellaria,Hightower,Consumer,False,Loyalty,LP-608824,,Prepaid,,,True,2025-09-03,Oldtown Harbor,South Keep,Lannisport,The Vale,Active
9042,Jorah,Tully,Consumer,False,Standard,LP-469760,,Prepaid,,,True,2025-09-18,Garden Terrace,West Market,King's Landing,Iron Islands,Active
9043,Missandei,Seaworth,Consumer,False,Loyalty,LP-463112,,Prepaid,,,True,2024-07-25,Market Quarter,South Keep,Gulltown,The Stormlands,Active
9044,Margaery,Royce,Consumer,False,Standard,LP-975908,,Prepaid,,,True,2024-07-12,King's Road District,South Keep,King's Landing,The Stormlands,Active
9045,Ellaria,Septa,Consumer,False,Standard,,,Prepaid,,,True,2024-09-02,Garden Terrace,South Keep,Highgarden,The Riverlands,Active
9046,Ned,Payne,Consumer,False,Loyalty,LP-273440,,Prepaid,,,True,2024-07-31,Harbor Ward,North Gate,Highgarden,Dorne,Active
9047,Gilly,Waters,Consumer,False,Standard,,,Prepaid,,,True,2024-07-16,Garden Terrace,Harbor Ward,Gulltown,The North,Active
9048,Eddard,Dayne,Consumer,False,Standard,LP-180335,,Prepaid,,,True,2025-05-09,Harbor Ward,East Rampart,Oldtown,Dorne,Active
9049,Cersei,Pyke,Consumer,False,Standard,LP-975416,,Prepaid,,,True,2025-07-17,Harbor Ward,South Keep,White Harbor,The Vale,Active
9050,Robb,Martell,Consumer,False,Standard,LP-996899,,Prepaid,,,True,2024-11-09,Harbor Ward,West Market,Highgarden,The Stormlands,Active
9051,Sandor,Mormont,Consumer,False,Standard,LP-143596,,Prepaid,,,True,2024-10-04,Harbor Ward,North Gate,Lannisport,The North,Active
9052,Lyanna,Snow,Consumer,False,Standard,,,Prepaid,,,True,2025-02-10,Oldtown Harbor,West Market,Lannisport,Crownlands,Active
9053,Stannis,Tully,Consumer,False,Standard,LP-309447,,Prepaid,,,True,2024-04-24,Garden Terrace,East Rampart,King's Landing,The Riverlands,Active
9054,Eddard,Seaworth,Consumer,False,Loyalty,LP-945935,,Prepaid,,,True,2024-12-05,King's Road District,South Keep,Gulltown,Dorne,Active
9055,Bran,Stark,Consumer,False,Loyalty,LP-503815,,Prepaid,,,True,2024-08-13,Market Quarter,North Gate,Lannisport,The Riverlands,Active
9056,Grey,Pyke,Consumer,False,Loyalty,,,Prepaid,,,True,2025-06-13,Oldtown Harbor,Garden Terrace,White Harbor,The Westerlands,Active
9057,Jon,Lannister,Consumer,False,Standard,LP-313994,,Prepaid,,,True,2025-01-16,Market Quarter,Harbor Ward,Gulltown,The North,Active
9058,Margaery,Stark,Consumer,False,Standard,LP-875297,,Prepaid,,,True,2025-05-04,Harbor Ward,North Gate,Lannisport,The Westerlands,Active
9059,Gilly,,Consumer,False,Standard,LP-238285,,Prepaid,,,True,2024-05-19,Citadel Ward,South Keep,Oldtown,Dorne,Active
9060,Sandor,Waters,Consumer,False,Loyalty,LP-290731,,Prepaid,,,True,2024-05-20,Citadel Ward,North Gate,Lannisport,The Riverlands,Active
9061,Jorah,Karstark,Consumer,False,Standard,LP-160769,,Prepaid,,,True,2024-10-31,Garden Terrace,Harbor Ward,Lannisport,The Stormlands,Active
9062,Gendry,,Consumer,False,Standard,,,Prepaid,,,True,2025-05-16,Oldtown Harbor,Garden Terrace,Highgarden,Crownlands,Active
9063,Sansa,Greyjoy,Consumer,False,Loyalty,,,Prepaid,,,True,2025-02-07,Garden Terrace,East Rampart,White Harbor,The Reach,Active
9064,Theon,Tully,Consumer,False,Loyalty,LP-730952,,Prepaid,,,True,2025-01-10,King's Road District,Garden Terrace,King's Landing,Dorne,Active
9065,Tyrion,Payne,Consumer,False,Loyalty,LP-370965,,Prepaid,,,True,2024-09-03,Market Quarter,Garden Terrace,Highgarden,Dorne,Active
9066,Cersei,Payne,Consumer,False,Loyalty,LP-791148,,Prepaid,,,True,2025-07-30,Garden Terrace,South Keep,Lannisport,The Riverlands,Active
9067,Catelyn,Snow,Consumer,False,Standard,LP-866103,,Prepaid,,,True,2025-01-25,King's Road District,East Rampart,White Harbor,The Stormlands,Active
9068,Gilly,Mormont,Consumer,False,Standard,LP-762681,,Prepaid,,,True,2024-10-28,Oldtown Harbor,North Gate,Lannisport,The Reach,Active
9069,Eddard,Targaryen,Consumer,False,Loyalty,LP-110592,,Prepaid,,,True,2025-03-05,Oldtown Harbor,North Gate,White Harbor,Dorne,Active
9070,Jon,Rivers,Consumer,False,Standard,LP-385423,,Prepaid,,,True,2025-08-28,Oldtown Harbor,Garden Terrace,Lannisport,The Vale,Active
9071,Margaery,Sand,Consumer,False,Loyalty,LP-101608,,Prepaid,,,True,2025-04-11,Oldtown Harbor,North Gate,Gulltown,The Vale,Active
9072,Podrick,Hightower,Consumer,False,Standard,LP-427236,,Prepaid,,,True,2024-06-22,Garden Terrace,North Gate,King's Landing,Iron Islands,Active
9073,Grey,,Consumer,False,Standard,LP-519702,,Prepaid,,,True,2025-01-13,Oldtown Harbor,South Keep,Gulltown,The Vale,Active
9074,Arya,Bolton,Consumer,False,Loyalty,LP-774199,,Prepaid,,,True,2025-06-19,Garden Terrace,South Keep,King's Landing,The North,Active
9075,Robb,Arryn,Consumer,False,Standard,LP-923414,,Prepaid,,,True,2025-07-03,Oldtown Harbor,Garden Terrace,Lannisport,The Reach,Active
9076,Robb,Baratheon,Consumer,False,Loyalty,LP-297844,,Prepaid,,,True,2025-04-17,Oldtown Harbor,South Keep,Lannisport,The Reach,Active
9077,Daenerys,Bolton,Consumer,False,Loyalty,LP-920970,,Prepaid,,,True,2025-03-20,Garden Terrace,Garden Terrace,Lannisport,The Westerlands,Active
9078,Davos,Pyke,Consumer,False,Loyalty,LP-307966,,Prepaid,,,True,2025-06-16,Oldtown Harbor,South Keep,White Harbor,Dorne,Active
9079,Margaery,Rivers,Consumer,False,Loyalty,LP-141959,,Prepaid,,,True,2025-05-14,Oldtown Harbor,East Rampart,King's Landing,The Riverlands,Active
9080,Sandor,Martell,Consumer,False,Loyalty,,,Prepaid,,,True,2025-03-05,King's Road District,East Rampart,Gulltown,The Reach,Active
